1.116,0.00793231
1.117,0.00793944
1.118,0.00794656
1.119,0.00795369
1.12,0.00796081
1.121,0.00796794
1.122,0.00797506
1.123,0.00798219
1.124,0.00798932
1.125,0.00799644
1.126,0.00800357
1.127,0.00801069
1.128,0.00801782
1.129,0.00802494
1.13,0.00803207
1.131,0.0080392
1.132,0.00804632
1.133,0.00805345
1.134,0.00806057
1.135,0.0080677
1.136,0.00807483
1.137,0.00808195
1.138,0.00808908
1.139,0.0080962
1.14,0.00810333
1.141,0.00811046
1.142,0.00811758
1.143,0.00812471
1.144,0.00813184
1.145,0.00813896
1.146,0.00814609
1.147,0.00815321
1.148,0.00816034
1.149,0.00816747
1.15,0.00817459
1.151,0.00818172
1.152,0.00818885
1.153,0.00819597
1.154,0.0082031
1.155,0.00821023
1.156,0.00821735
1.157,0.00822448
1.158,0.00823161
1.159,0.00823873
1.16,0.00824586
1.161,0.00825299
1.162,0.00826011
1.163,0.00826724
1.164,0.00827437
1.165,0.00828149
1.166,0.00828862
1.167,0.00829575
1.168,0.00830287
1.169,0.00831
1.17,0.00831713
1.171,0.00832426
1.172,0.00833138
1.173,0.00833851
1.174,0.00834564
1.175,0.00835276
1.176,0.00835989
1.177,0.00836702
1.178,0.00837415
1.179,0.00838127
1.18,0.0083884
1.181,0.00839553
1.182,0.00840265
1.183,0.00840978
1.184,0.00841691
1.185,0.00842404
1.186,0.00843116
1.187,0.00843829
1.188,0.00844542
1.189,0.00845255
1.19,0.00845967
1.191,0.0084668
1.192,0.00847393
1.193,0.00848106
1.194,0.00848819
1.195,0.00849531
1.196,0.00850244
1.197,0.00850957
1.198,0.0085167
1.199,0.00852382
1.2,0.00853095
1.201,0.00853808
1.202,0.00854521
1.203,0.00855234
1.204,0.00855946
1.205,0.00856659
1.206,0.00857372
1.207,0.00858085
1.208,0.00858798
1.209,0.00859511
1.21,0.00860223
1.211,0.00860936
1.212,0.00861649
1.213,0.00862362
1.214,0.00863075
1.215,0.00863787
1.216,0.008645
1.217,0.00865213
1.218,0.00865926
1.219,0.00866639
1.22,0.00867352
1.221,0.00868065
1.222,0.00868777
1.223,0.0086949
1.224,0.00870203
1.225,0.00870916
1.226,0.00871629
1.227,0.00872342
1.228,0.00873055
1.229,0.00873767
1.23,0.0087448
1.231,0.00875193
1.232,0.00875906
1.233,0.00876619
1.234,0.00877332
1.235,0.00878045
1.236,0.00878758
1.237,0.00879471
1.238,0.00880183
1.239,0.00880896
1.24,0.00881609
1.241,0.00882322
1.242,0.00883035
1.243,0.00883748
1.244,0.00884461
1.245,0.00885174
1.246,0.00885887
1.247,0.008866
1.248,0.00887313
1.249,0.00888026
1.25,0.00888739
1.251,0.00889451
1.252,0.00890164
1.253,0.00890877
1.254,0.0089159
1.255,0.00892303
1.256,0.00893016
1.257,0.00893729
1.258,0.00894442
1.259,0.00895155
1.26,0.00895868
1.261,0.00896581
1.262,0.00897294
1.263,0.00898007
1.264,0.0089872
1.265,0.00899433
1.266,0.00900146
1.267,0.00900859
1.268,0.00901572
1.269,0.00902285
1.27,0.00902998
1.271,0.00903711
1.272,0.00904424
1.273,0.00905137
1.274,0.0090585
1.275,0.00906563
1.276,0.00907276
1.277,0.00907989
1.278,0.00908702
1.279,0.00909415
1.28,0.00910128
1.281,0.00910841
1.282,0.00911554
1.283,0.00912267
1.284,0.0091298
1.285,0.00913693
1.286,0.00914406
1.287,0.00915119
1.288,0.00915832
1.289,0.00916545
1.29,0.00917258
1.291,0.00917971
1.292,0.00918684
1.293,0.00919397
1.294,0.0092011
1.295,0.00920824
1.296,0.00921537
1.297,0.0092225
1.298,0.00922963
1.299,0.00923676
1.3,0.00924389
1.301,0.00925102
1.302,0.00925815
1.303,0.00926528
1.304,0.00927241
1.305,0.00927954
1.306,0.00928667
1.307,0.0092938
1.308,0.00930094
1.309,0.00930807
1.31,0.0093152
1.311,0.00932233
1.312,0.00932946
1.313,0.00933659
1.314,0.00934372
1.315,0.00935085
1.316,0.00935798
1.317,0.00936512
1.318,0.00937225
1.319,0.00937938
1.32,0.00938651
1.321,0.00939364
1.322,0.00940077
1.323,0.0094079
1.324,0.00941504
1.325,0.00942217
1.326,0.0094293
1.327,0.00943643
1.328,0.00944356
1.329,0.00945069
1.33,0.00945782
1.331,0.00946496
1.332,0.00947209
1.333,0.00947922
1.334,0.00948635
1.335,0.00949348
1.336,0.00950061
1.337,0.00950775
1.338,0.00951488
1.339,0.00952201
1.34,0.00952914
1.341,0.00953627
1.342,0.0095434
1.343,0.00955054
1.344,0.00955767
1.345,0.0095648
1.346,0.00957193
1.347,0.00957906
1.348,0.0095862
1.349,0.00959333
1.35,0.00960046
1.351,0.00960759
1.352,0.00961473
1.353,0.00962186
1.354,0.00962899
1.355,0.00963612
1.356,0.00964325
1.357,0.00965039
1.358,0.00965752
1.359,0.00966465
1.36,0.00967178
1.361,0.00967892
1.362,0.00968605
1.363,0.00969318
1.364,0.00970031
1.365,0.00970745
1.366,0.00971458
1.367,0.00972171
1.368,0.00972884
1.369,0.00973598
1.37,0.00974311
1.371,0.00975024
1.372,0.00975737
1.373,0.00976451
1.374,0.00977164
1.375,0.00977877
1.376,0.0097859
1.377,0.00979304
1.378,0.00980017
1.379,0.0098073
1.38,0.00981444
1.381,0.00982157
1.382,0.0098287
1.383,0.00983583
1.384,0.00984297
1.385,0.0098501
1.386,0.00985723
1.387,0.00986437
1.388,0.0098715
1.389,0.00987863
1.39,0.00988577
1.391,0.0098929
1.392,0.00990003
1.393,0.00990717
1.394,0.0099143
1.395,0.00992143
1.396,0.00992857
1.397,0.0099357
